TR41-022207,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111087,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179231,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,กุมภาพันธ์,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022208,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111088,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179232,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,มกราคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022209,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111089,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179233,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,ธันวาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022210,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111090,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179234,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤศจิกายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022211,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111091,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179235,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,ตุลาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022212,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111092,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179236,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,กันยายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022213,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111093,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179237,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,สิงหาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022214,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111094,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179238,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,กรกฎาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022215,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111095,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179239,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,มิถุนายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022216,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111096,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179240,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,พฤษภาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022217,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111097,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179241,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,เมษายน,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022218,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111098,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179242,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,มีนาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022219,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111099,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179243,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,กุมภาพันธ์,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022220,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111100,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179244,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,มกราคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
TR41-022221,100,3,N1,A025,กฟส.บ้านโฮ่ง,ลำพูน,กฟภ.,28,4111101,Low,4839.28,1093,22/1/2024,ผ่าน,ผ่าน,ไม่ผ่าน,39.38,18.37525381,98.77121287,DCC_xx บ้านหล่ายแก้ว (ตรงข้ามซอย 12),เทศบาลตำบล,,ใช่,1151XF000002844,ใช่,1000001315,INST,460179245,1050010006,"TR., 100 KVA. 3 P 22-0.40 KV.DY 11",22,THAI TRAFO,หมดประกัน,,,BGA04,ธันวาคม,33.09,61.94,40.17,50.14,19.34,67.65,49.27,58.33,46.68000031,33.99000168,40.24000168,46.68000031,24.12061245,17.47291176,219.09,219.16,698.81,421,17043,93,,,93
